llavehog,llaveviv,p2_4_01,p2_4_02,p2_4_03,p2_4_04,p2_4_05,p2_4_05a,p2_4_06,p2_4_07,p2_4_08,p2_4_09,p2_4_10,p2_4_11,p2_4_12,p2_4_13,p2_4_14,p3_14_1,p3_15_1,p3_16_1,p3_17_1,p3_19_1,p3_14_2,p3_15_2,p3_16_2,p3_17_2,p3_18_2,p3_19_2,p3_14_3,p3_15_3,p3_16_3,p3_17_3,p3_18_3,p3_19_3,p3_20_1,p3_20a_1,p3_20_2,p3_20a_2,p3_20_3,p3_20a_3,p3_20_4,p3_20a_4,p3_20_5,p3_20a_5,p3_20_6,p3_20a_6,p3_20_7,p3_20a_7,p3_20_8,p3_20a_8,cvegeo,cve_ent,tloc,menor10,est_dis,upm_dis,fac_hog,control,viv_sel,hogar
3000971041,300097104,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,30,30,3,1,0307,03849,6332,3000971,04,1
3000971051,300097105,2,1,1,1,2,,,2,2,1,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,30,30,3,1,0307,03849,6332,3000971,05,1
3001721011,300172101,1,2,1,1,2,,,1,1,1,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,30,30,1,2,0308,03850,2594,3001721,01,1
3001721021,300172102,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,999999,2,,2,,2,,2,,2,,2,,30,30,1,2,0308,03850,2594,3001721,02,1
3001721031,300172103,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,1,027000,2,,2,,2,,2,,2,,2,,30,30,1,2,0308,03850,2594,3001721,03,1
3001721041,300172104,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,012000,2,,1,999999,2,,2,,2,,2,,2,,30,30,1,2,0308,03850,2594,3001721,04,1
3001721051,300172105,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,012000,1,023000,2,,2,,2,,2,,2,,2,,30,30,1,2,0308,03850,2594,3001721,05,1
3001808011,300180801,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,30,30,1,2,0309,03851,2525,3001808,01,1
3001808021,300180802,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,30,30,1,2,0309,03851,2525,3001808,02,1
3001808031,300180803,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,009000,1,024000,2,,2,,2,,2,,2,,2,,30,30,1,2,0309,03851,2525,3001808,03,1
3001808041,300180804,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,30,30,1,2,0309,03851,2525,3001808,04,1
